metraz,rozloha,energeticka_narocnost,stav,lokalita,cena,link
67,3+kk,G,Ve velmi dobrém stavu,moravskoslezsky-kraj,3390000,https://www.sreality.cz/detail/prodej/byt/3+kk/ostrava-privoz-/1871454796
95,3+kk,B,Novostavba,praha,13874750,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strizkov-strizkovska/3030815308
93,3+kk,B,Novostavba,praha,16500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dolni-chabry-kobyliska/2785960524
41,2+kk,D,Ve velmi dobrém stavu,stredocesky-kraj,5200000,https://www.sreality.cz/detail/prodej/byt/2+kk/jinocany-jinocany-hlavni/1312227916
100,3+kk,B,Novostavba,stredocesky-kraj,9650000,https://www.sreality.cz/detail/prodej/byt/3+kk/kolin-kolin-v-palavska/1104048716
55,3+kk,G,V dobrém stavu,ustecky-kraj,1799900,https://www.sreality.cz/detail/prodej/byt/3+kk/bilina-ujezdske-predmesti-5-kvetna/2102288972
37,2+kk,E,Ve velmi dobrém stavu,jihomoravsky-kraj,5600000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-dolni-herspice-vomackova/760111692
48,1+kk,B,Novostavba,praha,8000000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-stodulky-karla-kryla/3687060044
46,1+kk,G,Ve velmi dobrém stavu,jihocesky-kraj,4980000,https://www.sreality.cz/detail/prodej/byt/1+kk/lipno-nad-vltavou-lipno-nad-vltavou-/1616577100
100,4+kk,C,Ve velmi dobrém stavu,praha,11580000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-strasnice-detska/4081873484
40,2+kk,G,Ve velmi dobrém stavu,liberecky-kraj,2950000,https://www.sreality.cz/detail/prodej/byt/2+kk/ceska-lipa-ceska-lipa-prazska/989266508
91,3+kk,B,Novostavba,stredocesky-kraj,9650000,https://www.sreality.cz/detail/prodej/byt/3+kk/klicany-klicany-na-cihelne/595948108
72,2+kk,G,Novostavba,praha,12790000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-modrany-ceskoslovenskeho-exilu/2202952268
67,2+kk,B,Ve velmi dobrém stavu,praha,14690000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-modrany-nesvadbova/3436737100
75,2+kk,G,Ve velmi dobrém stavu,praha,14700000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-truhlarska/3014239820
24,1+kk,B,Novostavba,praha,4752677,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-prachnerova/1638752844
53,2+kk,B,Novostavba,stredocesky-kraj,5436984,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-kladno-stepana-rautenstraucha/4263830604
31,1+kk,G,Ve velmi dobrém stavu,praha,4250000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-letnany-krivoklatska/3608048204
55,2+kk,B,Novostavba,praha,8990870,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-hlavackova/1667660
26,1+kk,B,Novostavba,praha,5392116,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-prachnerova/193528396
73,3+kk,C,Novostavba,praha,9843561,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-danielova/3842376268
43,2+kk,C,Novostavba,praha,7819224,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-cakovice-danielova/4024951372
70,3+kk,C,Novostavba,praha,9763858,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-danielova/1963328076
196,4+kk,A,Novostavba,stredocesky-kraj,12590000,https://www.sreality.cz/detail/prodej/byt/4+kk/lazne-tousen-lazne-tousen-nad-trati/3522073164
76,3+kk,C,Ve velmi dobrém stavu,jihocesky-kraj,6500000,https://www.sreality.cz/detail/prodej/byt/3+kk/frymburk-kovarov-/141505100
69,2+kk,C,Novostavba,plzensky-kraj,8149000,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-bolevec-u-velkeho-rybnika/841507404
50,2+kk,D,V dobrém stavu,praha,8550000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-na-folimance/1101623884
96,4+kk,D,V dobrém stavu,praha,11390000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-krc-pod-visnovkou/3281003084
92,3+kk,G,V dobrém stavu,jihomoravsky-kraj,5490000,https://www.sreality.cz/detail/prodej/byt/3+kk/bilovice-nad-svitavou-bilovice-nad-svitavou-nad-trati/2929533516
69,3+kk,B,Novostavba,stredocesky-kraj,9149000,https://www.sreality.cz/detail/prodej/byt/3+kk/nehvizdy-nehvizdy-/3384091980
116,5+kk,B,Novostavba,stredocesky-kraj,10490000,https://www.sreality.cz/detail/prodej/byt/5+kk/stehelceves-stehelceves-hlavni/4045378124
25,1+kk,B,Novostavba,jihomoravsky-kraj,3999000,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-komarov-dornych/335086156
31,2+kk,B,Ve velmi dobrém stavu,jihomoravsky-kraj,2990000,https://www.sreality.cz/detail/prodej/byt/2+kk/hodonin-hodonin-trida-bri-capku/1824219724
73,3+kk,B,Novostavba,praha,10990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-rynska/4230910540
119,3+kk,B,Novostavba,praha,19373005,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vysocany-pod-krocinkou/1367450188
30,1+kk,B,Novostavba,praha,5843355,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-hlavackova/2058814028
60,3+kk,C,Ve velmi dobrém stavu,kralovehradecky-kraj,6999000,https://www.sreality.cz/detail/prodej/byt/3+kk/cerny-dul-cerny-dul-/3023020620
52,2+kk,G,Ve velmi dobrém stavu,praha,6990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-lounskych/523555404
86,3+kk,B,Novostavba,praha,19200000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-tetauerova/1866515020
75,2+kk,C,Novostavba,plzensky-kraj,2799000,https://www.sreality.cz/detail/prodej/byt/2+kk/rabi-rabi-/513852748
38,1+kk,B,Novostavba,praha,7158480,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-praha-vladimira-kobranova/2922092892
38,1+kk,B,Novostavba,praha,7337480,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-praha-vladimira-kobranova/666081628
156,5+kk,B,Novostavba,praha,34271800,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-praha-vladimira-kobranova/2747655756
88,3+kk,B,Ve velmi dobrém stavu,praha,12990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-letnany-skrabkovych/527831628
48,2+kk,B,Novostavba,praha,9200000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hlubocepy-kurandove/2984653388
42,2+kk,C,Novostavba,jihocesky-kraj,4900000,https://www.sreality.cz/detail/prodej/byt/2+kk/ceske-budejovice-ceske-budejovice-3-b-smetany/3319337548
52,3+kk,B,Novostavba,praha,11999000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dolni-pocernice-prichovicka/2180129356
85,4+kk,B,Novostavba,moravskoslezsky-kraj,5590000,https://www.sreality.cz/detail/prodej/byt/4+kk/havirov-havirov-/2648945228
93,3+kk,C,Ve velmi dobrém stavu,praha,11850000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-horni-mecholupy-modenska/2773090892
24,1+kk,B,Novostavba,praha,4801173,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kosire-prachnerova/782828108
69,4+kk,G,Ve velmi dobrém stavu,praha,7300000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-chodov-jazlovicka/3522720332
46,1+kk,G,Ve velmi dobrém stavu,jihocesky-kraj,4980000,https://www.sreality.cz/detail/prodej/byt/1+kk/lipno-nad-vltavou-lipno-nad-vltavou-/1616577100
51,2+kk,G,Ve velmi dobrém stavu,praha,5600000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-cernokostelecka/3858264652
70,3+kk,C,Novostavba,praha,9834388,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-danielova/4228440652
55,2+kk,B,Ve velmi dobrém stavu,plzensky-kraj,7840000,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-valcha-k-zelene-louce/481391180
67,3+kk,G,Ve velmi dobrém stavu,moravskoslezsky-kraj,3390000,https://www.sreality.cz/detail/prodej/byt/3+kk/ostrava-privoz-/1871454796
53,2+kk,C,Novostavba,praha,7990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-tulesicka/2253283916
89,4+kk,B,Novostavba,praha,12590000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zabehlice-choceradska/827220556
54,2+kk,G,Ve velmi dobrém stavu,praha,9390000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-u-stare-cihelny/929309260
82,2+kk,G,Ve velmi dobrém stavu,plzensky-kraj,7490000,https://www.sreality.cz/detail/prodej/byt/2+kk/zelezna-ruda-zelezna-ruda-sklarska/712925772
183,4+kk,G,Ve velmi dobrém stavu,praha,23000000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kosire-namesti-josefa-machka/1200693836
107,4+kk,B,Ve velmi dobrém stavu,stredocesky-kraj,11700000,https://www.sreality.cz/detail/prodej/byt/4+kk/horomerice-horomerice-karla-iv/3662574156
75,3+kk,G,Ve velmi dobrém stavu,praha,14500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-truhlarska/4247220812
151,3+kk,C,Ve velmi dobrém stavu,stredocesky-kraj,9580000,https://www.sreality.cz/detail/prodej/byt/3+kk/hostivice-hostivice-b-nemcove/1289101900
92,2+kk,G,Ve velmi dobrém stavu,praha,18750000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nove-mesto-opatovicka/2663498316
65,2+kk,C,Ve velmi dobrém stavu,praha,13266000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-vinohradska/3174482508
51,2+kk,G,Po rekonstrukci,kralovehradecky-kraj,4300000,https://www.sreality.cz/detail/prodej/byt/2+kk/hradec-kralove-kukleny-denisovo-namesti/409821772
48,2+kk,C,Ve velmi dobrém stavu,stredocesky-kraj,3900000,https://www.sreality.cz/detail/prodej/byt/2+kk/revnicov-revnicov-husova/208544332
49,2+kk,G,Ve velmi dobrém stavu,ustecky-kraj,4200000,https://www.sreality.cz/detail/prodej/byt/2+kk/roudnice-nad-labem-roudnice-nad-labem-havlickova/2937659980
86,3+kk,B,Novostavba,stredocesky-kraj,9490000,https://www.sreality.cz/detail/prodej/byt/3+kk/beroun-beroun-mesto-duslova/464925260
75,3+kk,C,Novostavba,jihomoravsky-kraj,5450000,https://www.sreality.cz/detail/prodej/byt/3+kk/znojmo-primetice-visnova/3924817228
116,4+kk,B,Novostavba,praha,25075021,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-troja-pod-hrachovkou/2124990284
117,4+kk,B,Novostavba,praha,26577100,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-troja-pod-hrachovkou/4219455308
107,4+kk,B,Novostavba,praha,28418217,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-troja-pod-hrachovkou/2116011852
116,4+kk,B,Novostavba,praha,30057477,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-troja-pod-hrachovkou/795760460
116,4+kk,B,Novostavba,praha,29555720,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-troja-pod-hrachovkou/3481163596
43,2+kk,C,Po rekonstrukci,praha,6500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-repy-jirankova/1228960332
67,1+kk,B,Novostavba,jihomoravsky-kraj,4599000,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-komarov-dornych/3001610828
73,3+kk,G,V dobrém stavu,olomoucky-kraj,4500000,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-olomouc-charkovska/1283646028
93,3+kk,G,Ve velmi dobrém stavu,jihomoravsky-kraj,11050000,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-zabovresky-marie-steyskalove/3686556236
79,3+kk,C,Po rekonstrukci,plzensky-kraj,6199000,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-skvrnany-waltrova/788689484
47,2+kk,G,Ve velmi dobrém stavu,stredocesky-kraj,5700000,https://www.sreality.cz/detail/prodej/byt/2+kk/hostivice-hostivice-unhostska/1157431884
72,3+kk,G,Ve velmi dobrém stavu,jihomoravsky-kraj,4690000,https://www.sreality.cz/detail/prodej/byt/3+kk/breclav-breclav-sady-28-rijna/2885288524
136,4+kk,B,Po rekonstrukci,stredocesky-kraj,8490000,https://www.sreality.cz/detail/prodej/byt/4+kk/kladno-kladno-slanska/200528460
78,3+kk,G,Ve velmi dobrém stavu,praha,12990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kosire-/1711501900
80,3+kk,G,Ve velmi dobrém stavu,jihomoravsky-kraj,5990000,https://www.sreality.cz/detail/prodej/byt/3+kk/sanov-sanov-leberova/800875084
56,3+kk,G,V dobrém stavu,moravskoslezsky-kraj,3390000,https://www.sreality.cz/detail/prodej/byt/3+kk/havirov-mesto-narodni-trida/2242110028
61,2+kk,G,Ve velmi dobrém stavu,liberecky-kraj,5990000,https://www.sreality.cz/detail/prodej/byt/2+kk/doksy-stare-splavy-dalibora-z-myslina/1686921804
68,3+kk,G,Ve velmi dobrém stavu,moravskoslezsky-kraj,4799000,https://www.sreality.cz/detail/prodej/byt/3+kk/frydek-mistek-mistek-josefa-suka/2701132364
56,2+kk,B,Novostavba,praha,8284000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vysocany-strnadovych/1137558092
76,3+kk,C,Ve velmi dobrém stavu,jihocesky-kraj,6500000,https://www.sreality.cz/detail/prodej/byt/3+kk/frymburk-kovarov-/141505100
49,1+kk,E,Ve velmi dobrém stavu,jihomoravsky-kraj,4875000,https://www.sreality.cz/detail/prodej/byt/1+kk/moravany-moravany-sadova/4015157836
42,2+kk,C,Ve velmi dobrém stavu,praha,5690000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zbraslav-neumannova/3458101836
69,2+kk,E,Novostavba,jihomoravsky-kraj,4195000,https://www.sreality.cz/detail/prodej/byt/2+kk/moravsky-krumlov-moravsky-krumlov-pionyrska/4121784908
92,4+kk,C,Ve velmi dobrém stavu,moravskoslezsky-kraj,5100000,https://www.sreality.cz/detail/prodej/byt/4+kk/frydek-mistek-frydek-skarabelova/4152255052
47,2+kk,G,Po rekonstrukci,jihomoravsky-kraj,5450000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-zidenice-velkopavlovicka/3581030988
61,2+kk,B,Novostavba,kralovehradecky-kraj,6851240,https://www.sreality.cz/detail/prodej/byt/2+kk/cerny-dul-cerny-dul-/3781689932
77,3+kk,B,Novostavba,kralovehradecky-kraj,7099174,https://www.sreality.cz/detail/prodej/byt/3+kk/cerny-dul-cerny-dul-/1821966924
62,3+kk,B,Novostavba,olomoucky-kraj,7185000,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-hejcin-erenburgova/3849196108
77,3+kk,B,Novostavba,praha,11990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-trebohosticka/2002457164
72,2+kk,G,Ve velmi dobrém stavu,praha,11900000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dejvice-patanka/2825720396
61,2+kk,C,Ve velmi dobrém stavu,kralovehradecky-kraj,6990000,https://www.sreality.cz/detail/prodej/byt/2+kk/pec-pod-snezkou-velka-upa-/3213062732
31,1+kk,B,Novostavba,moravskoslezsky-kraj,3600000,https://www.sreality.cz/detail/prodej/byt/1+kk/celadna-celadna-/2492293708
115,3+kk,B,Novostavba,praha,18984960,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-neklance/2002966348
61,2+kk,B,Novostavba,praha,9715035,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-nad-koulkou/328725068
55,3+kk,G,V dobrém stavu,ustecky-kraj,1799900,https://www.sreality.cz/detail/prodej/byt/3+kk/bilina-ujezdske-predmesti-5-kvetna/2102288972
118,4+kk,G,Ve velmi dobrém stavu,kralovehradecky-kraj,6500000,https://www.sreality.cz/detail/prodej/byt/4+kk/pec-pod-snezkou-pec-pod-snezkou-/3118125644
159,5+kk,G,Po rekonstrukci,liberecky-kraj,11900000,https://www.sreality.cz/detail/prodej/byt/5+kk/doksy-stare-splavy-premyslovska/1107239500
44,1+kk,G,Po rekonstrukci,olomoucky-kraj,6504960,https://www.sreality.cz/detail/prodej/byt/1+kk/olomouc-olomouc-8-kvetna/2605544012
138,4+kk,G,Po rekonstrukci,liberecky-kraj,10490000,https://www.sreality.cz/detail/prodej/byt/4+kk/doksy-stare-splavy-premyslovska/2986287692
37,1+kk,G,Po rekonstrukci,olomoucky-kraj,5430480,https://www.sreality.cz/detail/prodej/byt/1+kk/olomouc-olomouc-8-kvetna/3556729420
100,3+kk,C,V dobrém stavu,praha,11990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-horni-mecholupy-hornomecholupska/684773964
54,2+kk,C,Ve velmi dobrém stavu,praha,6990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-cerny-most-sedova/718373452
125,3+kk,C,Ve velmi dobrém stavu,praha,18850000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-michle-baarova/1879773772
62,2+kk,C,Po rekonstrukci,stredocesky-kraj,6740000,https://www.sreality.cz/detail/prodej/byt/2+kk/celakovice-celakovice-delnicka/1058231628
100,4+kk,G,V dobrém stavu,ustecky-kraj,4200000,https://www.sreality.cz/detail/prodej/byt/4+kk/decin-decin-ii-nove-mesto-kamenicka/2559693388
115,4+kk,B,Novostavba,jihomoravsky-kraj,10990000,https://www.sreality.cz/detail/prodej/byt/4+kk/ricany-ricany-slunna/291493196
56,2+kk,B,Novostavba,jihomoravsky-kraj,8589900,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-pisarky-/3489423948
77,3+kk,D,Novostavba,jihocesky-kraj,8200000,https://www.sreality.cz/detail/prodej/byt/3+kk/ceske-budejovice-ceske-budejovice-7-k-lavicky/306233932
96,3+kk,G,V dobrém stavu,stredocesky-kraj,5250000,https://www.sreality.cz/detail/prodej/byt/3+kk/mlada-boleslav-mlada-boleslav-iii-pod-borkem/3640263244
77,3+kk,D,Novostavba,jihocesky-kraj,8100000,https://www.sreality.cz/detail/prodej/byt/3+kk/ceske-budejovice-ceske-budejovice-7-k-lavicky/2403385932
54,2+kk,A,Novostavba,praha,8990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-radlice-u-komina/1373426252
77,2+kk,B,Novostavba,praha,14500000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-ramonova/3280339532
106,4+kk,B,Novostavba,praha,18780300,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-strasnice-ramonova/692965964
62,2+kk,B,Novostavba,praha,8973400,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-strasnice-ramonova/2506478156
25,1+kk,G,Ve velmi dobrém stavu,olomoucky-kraj,2090000,https://www.sreality.cz/detail/prodej/byt/1+kk/prerov-prerov-i-mesto-budovatelu/2642109004
248,4+kk,B,Po rekonstrukci,praha,29300000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vokovice-ke-dvoru/796669516
68,3+kk,C,Ve velmi dobrém stavu,stredocesky-kraj,4680000,https://www.sreality.cz/detail/prodej/byt/3+kk/kutna-hora-sipsi-opletalova/2758566476
65,2+kk,A,Novostavba,vysocina-kraj,5278000,https://www.sreality.cz/detail/prodej/byt/2+kk/jihlava-jihlava-okruzni/1689068108
77,3+kk,B,Novostavba,praha,14500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-ramonova/4222116428
87,3+kk,B,Novostavba,praha,13335500,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-ramonova/194736716
35,1+kk,C,Ve velmi dobrém stavu,praha,6100000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-jinonice-pod-stolovou-horou/1501524556
142,4+kk,D,Ve velmi dobrém stavu,jihomoravsky-kraj,10900000,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-kralovo-pole-jungmannova/2543481420
73,1+kk,D,Ve velmi dobrém stavu,praha,5700000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-dolni-mecholupy-v-osikach/2897543756
70,2+kk,B,Novostavba,praha,8250000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-horni-mecholupy-modenska/2210095692
71,2+kk,C,Po rekonstrukci,stredocesky-kraj,4490000,https://www.sreality.cz/detail/prodej/byt/2+kk/milovice-mlada-rakouska/1727054412
79,4+kk,D,Novostavba,stredocesky-kraj,8950000,https://www.sreality.cz/detail/prodej/byt/4+kk/jesenice-jesenice-pricna-ii/3719131724
100,3+kk,B,Novostavba,praha,10693000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostivar-pod-prusekem/3440116300
118,3+kk,C,Novostavba,olomoucky-kraj,13214876,https://www.sreality.cz/detail/prodej/byt/3+kk/stare-mesto-stribrnice-/2538799692
94,3+kk,G,V dobrém stavu,praha,10890000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-modrany-semicka/108515916
78,2+kk,B,Novostavba,praha,10053680,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-cakovice-cukerni/2109076044
90,3+kk,B,Novostavba,praha,10915968,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cakovice-cukerni/2360734284
59,2+kk,F,Novostavba,jihocesky-kraj,2990000,https://www.sreality.cz/detail/prodej/byt/2+kk/bechyne-bechyne-siroka/1420452428
32,1+kk,B,Novostavba,praha,5500000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-horni-mecholupy-mantovska/3189531212
119,3+kk,B,Novostavba,praha,26278859,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-bubenec-gotthardska/3234382412
64,3+kk,G,V dobrém stavu,karlovarsky-kraj,2590000,https://www.sreality.cz/detail/prodej/byt/3+kk/karlovy-vary-rybare-nakladni/2850304588
61,3+kk,C,V dobrém stavu,zlinsky-kraj,4880000,https://www.sreality.cz/detail/prodej/byt/3+kk/zlin-zlin-beckovska/188744268
90,3+kk,B,Novostavba,praha,18628295,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-nadrazni/893776460
104,3+kk,B,Novostavba,plzensky-kraj,9999000,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-jizni-predmesti-na-jikalce/788488780
82,3+kk,G,Novostavba,liberecky-kraj,9497261,https://www.sreality.cz/detail/prodej/byt/3+kk/albrechtice-v-jizerskych-horach-marianska-hora-/2855043660
133,2+kk,B,Ve velmi dobrém stavu,praha,11990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hlubocepy-milose-havla/3902366284
123,2+kk,C,Novostavba,olomoucky-kraj,7842975,https://www.sreality.cz/detail/prodej/byt/2+kk/stare-mesto-stribrnice-/3430089292
56,1+kk,B,Novostavba,praha,7407680,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-cakovice-cukerni/1508241996
42,1+kk,G,Novostavba,praha,6790000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-strasnice-nazovska/3374277196
87,3+kk,B,Ve velmi dobrém stavu,praha,10950000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dolni-mecholupy-kryspinova/1820312140
74,2+kk,B,Novostavba,jihomoravsky-kraj,10880000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-kralovo-pole-kollarova/2628560460
59,2+kk,B,Novostavba,jihomoravsky-kraj,7550000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-lisen-bratri-sapaku/3851789900
90,4+kk,C,Ve velmi dobrém stavu,praha,13900000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hlubocepy-silurska/2077848140
91,3+kk,D,Ve velmi dobrém stavu,moravskoslezsky-kraj,5290000,https://www.sreality.cz/detail/prodej/byt/3+kk/opava-katerinky-ratiborska/1624203852
50,2+kk,D,V dobrém stavu,praha,7990000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-jivenska/3916591692
36,1+kk,C,Ve velmi dobrém stavu,praha,5490000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kamyk-u-kamyku/4182377036
110,3+kk,D,Ve velmi dobrém stavu,praha,18650000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-moravska/1123734092
156,5+kk,B,Novostavba,praha,34271800,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-praha-vladimira-kobranova/2747655756
34,1+kk,B,Novostavba,jihomoravsky-kraj,4749000,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-zidenice-taborska/1956475468
28,1+kk,D,Ve velmi dobrém stavu,praha,4295000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-jinonice-peroutkova/4070113868
44,2+kk,D,V dobrém stavu,praha,5490000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-klapalkova/1148084812
91,4+kk,C,Ve velmi dobrém stavu,praha,9850000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-chodov-malenicka/141562444
97,4+kk,E,Novostavba,jihomoravsky-kraj,14900000,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-ivanovice-sychrov/3669390668
57,2+kk,G,Ve velmi dobrém stavu,jihomoravsky-kraj,6899990,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-lesna-dusikova/2011062860
74,2+kk,C,Ve velmi dobrém stavu,stredocesky-kraj,4354900,https://www.sreality.cz/detail/prodej/byt/2+kk/milicin-milicin-/2152895052
32,1+kk,B,Novostavba,praha,6840000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-pod-barvirkou/2456674892
73,3+kk,C,Ve velmi dobrém stavu,stredocesky-kraj,5025900,https://www.sreality.cz/detail/prodej/byt/3+kk/milicin-milicin-/2549776972
102,3+kk,E,Ve velmi dobrém stavu,karlovarsky-kraj,9750000,https://www.sreality.cz/detail/prodej/byt/3+kk/karlovy-vary-karlovy-vary-prazska-silnice/3118264908
63,2+kk,G,V dobrém stavu,jihomoravsky-kraj,6990000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-trnita-spitalka/2723508812
148,4+kk,E,Po rekonstrukci,moravskoslezsky-kraj,7895000,https://www.sreality.cz/detail/prodej/byt/4+kk/jesenik-nad-odrou-jesenik-nad-odrou-/353006156
50,2+kk,G,Po rekonstrukci,praha,6830000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-plzenska/1426448972
45,2+kk,C,Ve velmi dobrém stavu,praha,6350000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinor-ceskodubska/1091461708
73,3+kk,B,Novostavba,olomoucky-kraj,7690000,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-povel-jeremiasova/3319018060
78,3+kk,B,Novostavba,stredocesky-kraj,7985171,https://www.sreality.cz/detail/prodej/byt/3+kk/brandys-nad-labem-stara-boleslav-brandys-nad-labem-augustina-lukese/1642476108
184,3+kk,B,Ve velmi dobrém stavu,praha,13500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-troja-hnezdenska/2985222732
64,3+kk,G,Ve velmi dobrém stavu,karlovarsky-kraj,7950000,https://www.sreality.cz/detail/prodej/byt/3+kk/karlovy-vary-karlovy-vary-sadova/3657373004
69,3+kk,G,Novostavba,stredocesky-kraj,7279000,https://www.sreality.cz/detail/prodej/byt/3+kk/lysa-nad-labem-lysa-nad-labem-komenskeho/2944229964
72,3+kk,A,Novostavba,jihomoravsky-kraj,11990000,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-sadova-miry-figarove/2829787724
